Company Name,CIK,Form Type,Date Filed,Filename
ESTEE LAUDER COMPANIES INC,0001001250,10-K,2022-08-24,edgar/data/1001250/0001001250-22-000122.txt
ASTROTECH Corp,0001001907,10-K,2022-09-15,edgar/data/1001907/0001437749-22-022502.txt
OPEN TEXT CORP,0001002638,10-K,2022-08-05,edgar/data/1002638/0001002638-22-000029.txt
TWIN DISC INC,0000100378,10-K,2022-09-08,edgar/data/100378/0001437749-22-022023.txt
"Marygold Companies, Inc.",0001005101,10-K,2022-09-28,edgar/data/1005101/0001437749-22-023190.txt
LANDEC CORP \CA\,0001005286,10-K,2022-09-14,edgar/data/1005286/0001005286-22-000047.txt
EVOLUTION PETROLEUM CORP,0001006655,10-K,2022-09-14,edgar/data/1006655/0001558370-22-014404.txt
CONSUMERS BANCORP INC /OH/,0001006830,10-K,2022-09-15,edgar/data/1006830/0001437749-22-022524.txt
UNICO AMERICAN CORP,0000100716,10-K,2022-07-11,edgar/data/100716/0001654954-22-009504.txt
UNIFI INC,0000100726,10-K,2022-08-31,edgar/data/100726/0001564590-22-030581.txt
"Ecomax, Inc",0001008653,10-K,2022-08-26,edgar/data/1008653/0001493152-22-024117.txt
Capstone Green Energy Corp,0001009759,10-K,2022-07-14,edgar/data/1009759/0001558370-22-010690.txt
PROVIDENT FINANCIAL HOLDINGS INC,0001010470,10-K,2022-09-02,edgar/data/1010470/0000939057-22-000275.txt
FERRELLGAS PARTNERS FINANCE CORP,0001012493,10-K,2022-09-30,edgar/data/1012493/0001558370-22-014733.txt
CHARLES & COLVARD LTD,0001015155,10-K,2022-09-02,edgar/data/1015155/0001140361-22-032047.txt
CARVER BANCORP INC,0001016178,10-K,2022-07-14,edgar/data/1016178/0001016178-22-000012.txt
INTEGRATED BIOPHARMA INC,0001016504,10-K,2022-09-13,edgar/data/1016504/0001437749-22-022334.txt
UNITED NATURAL FOODS INC,0001020859,10-K,2022-09-27,edgar/data/1020859/0001020859-22-000054.txt
"Troika Media Group, Inc.",0001021096,10-K,2022-09-28,edgar/data/1021096/0001628280-22-025641.txt
UNIVERSAL SECURITY INSTRUMENTS INC,0000102109,10-K,2022-07-14,edgar/data/102109/0001410578-22-001941.txt
COTY INC.,0001024305,10-K,2022-08-25,edgar/data/1024305/0001024305-22-000053.txt
OSI SYSTEMS INC,0001039065,10-K,2022-08-19,edgar/data/1039065/0001104659-22-092999.txt
NETSOL TECHNOLOGIES INC,0001039280,10-K,2022-09-27,edgar/data/1039280/0001493152-22-026889.txt
AEHR TEST SYSTEMS,0001040470,10-K,2022-08-26,edgar/data/1040470/0001654954-22-011877.txt
LESAKA TECHNOLOGIES INC,0001041514,10-K,2022-09-09,edgar/data/1041514/0001562762-22-000377.txt
FEDEX CORP,0001048911,10-K,2022-07-18,edgar/data/1048911/0000950170-22-012762.txt
MERCURY SYSTEMS INC,0001049521,10-K,2022-08-16,edgar/data/1049521/0001049521-22-000046.txt
WESTERN DIGITAL CORP,0000106040,10-K,2022-08-25,edgar/data/106040/0000106040-22-000055.txt
EGAIN Corp,0001066194,10-K,2022-09-13,edgar/data/1066194/0001558370-22-014362.txt
"CRACKER BARREL OLD COUNTRY STORE, INC",0001067294,10-K,2022-09-27,edgar/data/1067294/0001140361-22-034827.txt
PHIBRO ANIMAL HEALTH CORP,0001069899,10-K,2022-08-24,edgar/data/1069899/0001558370-22-013940.txt
GREENE COUNTY BANCORP INC,0001070524,10-K,2022-09-09,edgar/data/1070524/0001140361-22-032848.txt
VIEW SYSTEMS INC,0001075857,10-K,2022-07-13,edgar/data/1075857/0001493152-22-019131.txt
EXTREME NETWORKS INC,0001078271,10-K,2022-08-29,edgar/data/1078271/0001564590-22-030248.txt
"Flux Power Holdings, Inc.",0001083743,10-K,2022-09-28,edgar/data/1083743/0001493152-22-026952.txt
"RESOURCES CONNECTION, INC.",0001084765,10-K,2022-07-28,edgar/data/1084765/0001084765-22-000009.txt
1 800 FLOWERS COM INC,0001084869,10-K,2022-09-16,edgar/data/1084869/0001437749-22-022580.txt
WORTHINGTON INDUSTRIES INC,0000108516,10-K,2022-08-01,edgar/data/108516/0000950170-22-013641.txt
"VirTra, Inc",0001085243,10-K,2022-08-02,edgar/data/1085243/0001493152-22-020976.txt
"GREYSTONE LOGISTICS, INC.",0001088413,10-K,2022-08-19,edgar/data/1088413/0001493152-22-023637.txt
CIRCOR INTERNATIONAL INC,0001091883,10-K,2022-07-26,edgar/data/1091883/0001091883-22-000042.txt
