Company Name,CIK,Ticker,CUSIP,Form Type,Date Filed,Filename
"KalVista Pharmaceuticals, Inc.",0001348911,KALV,,10-K,2023-07-10,edgar/data/1348911/0000950170-23-032298.txt
PREAXIA HEALTH CARE PAYMENT SYSTEMS INC.,0001350156,PAXH,,10-K,2023-08-30,edgar/data/1350156/0001262463-23-000074.txt
Innovation Pharmaceuticals Inc.,0001355250,,,10-K,2023-09-28,edgar/data/1355250/0001477932-23-007158.txt
Golden Star Resource Corp.,0001375348,GLNS,,10-K,2023-09-28,edgar/data/1375348/0001493152-23-034490.txt
"Super Micro Computer, Inc.",0001375365,SMCI,,10-K,2023-08-28,edgar/data/1375365/0001375365-23-000036.txt
"AVIAT NETWORKS, INC.",0001377789,AVNW,,10-K,2023-08-30,edgar/data/1377789/0001377789-23-000023.txt
"Ocean Power Technologies, Inc.",0001378140,OPTT,,10-K,2023-07-28,edgar/data/1378140/0001493152-23-025878.txt
"BROADRIDGE FINANCIAL SOLUTIONS, INC.",0001383312,BR,,10-K,2023-08-08,edgar/data/1383312/0001383312-23-000037.txt
"Research Solutions, Inc.",0001386301,RSSS,,10-K,2023-09-15,edgar/data/1386301/0001558370-23-015811.txt
ALPHA & OMEGA SEMICONDUCTOR Ltd,0001387467,AOSL,,10-K,2023-08-29,edgar/data/1387467/0001387467-23-000049.txt
Neptune Wellness Solutions Inc.,0001401395,,,10-K,2023-07-17,edgar/data/1401395/0000950170-23-033091.txt
Star Gold Corp.,0001401835,SRGZ,,10-K,2023-09-14,edgar/data/1401835/0001437749-23-025893.txt
"LINGERIE FIGHTING CHAMPIONSHIPS, INC.",0001407704,BOTYD,,10-K,2023-07-18,edgar/data/1407704/0001640334-23-001322.txt
Fabrinet,0001408710,FN,,10-K,2023-08-22,edgar/data/1408710/0001408710-23-000028.txt
NATE'S FOOD CO.,0001409446,,,10-K,2023-09-13,edgar/data/1409446/0001640334-23-001698.txt
Netcapital Inc.,0001414767,NCPLW,,10-K,2023-07-26,edgar/data/1414767/0001903596-23-000560.txt
Un Monde International Worldwide Ltd.,0001415813,,,10-K,2023-07-06,edgar/data/1415813/0001683168-23-004680.txt
Avaya Holdings Corp.,0001418100,,,10-K,2023-09-08,edgar/data/1418100/0001418100-23-000041.txt
"iBio, Inc.",0001420720,IBIO,,10-K,2023-09-27,edgar/data/1420720/0001420720-23-000045.txt
Singularity Future Technology Ltd.,0001422892,SGLY,,10-K,2023-09-29,edgar/data/1422892/0001213900-23-080673.txt
Wolverine Resources Corp.,0001424404,WOLV,,10-K,2023-09-25,edgar/data/1424404/0001062993-23-018423.txt
"Marquie Group, Inc.",0001434601,TMGI,,10-K,2023-09-13,edgar/data/1434601/0001683168-23-006397.txt
Green Stream Holdings Inc.,0001437476,,,10-K,2023-08-15,edgar/data/1437476/0001683168-23-005809.txt
"BitNile Metaverse, Inc.",0001437491,,,10-K,2023-07-14,edgar/data/1437491/0001213900-23-057011.txt
"Auto Parts 4Less Group, Inc.",0001438901,,,10-K,2023-08-11,edgar/data/1438901/0001161697-23-000446.txt
MMEX Resources Corp,0001440799,MMEX,,10-K,2023-07-17,edgar/data/1440799/0001477932-23-005360.txt
"Laredo Oil, Inc.",0001442492,LRDC,,10-K,2023-09-13,edgar/data/1442492/0001199835-23-000476.txt
ALTEROLA BIOTECH INC.,0001442999,,,10-K,2023-07-10,edgar/data/1442999/0001663577-23-000336.txt
"Commonwealth Income & Growth Fund VII, LP",0001450335,,,10-K,2023-09-22,edgar/data/1450335/0001654954-23-012155.txt
"Accredited Solutions, Inc.",0001464865,ASII,,10-K,2023-07-18,edgar/data/1464865/0001477932-23-005374.txt
"Kashin, Inc.",0001467845,,,10-K,2023-08-28,edgar/data/1467845/0001683168-23-006098.txt
"Heart Test Laboratories, Inc.",0001468492,HSCSW,,10-K,2023-07-19,edgar/data/1468492/0000950170-23-033424.txt
S&W Seed Co,0001477246,,,10-K,2023-09-27,edgar/data/1477246/0000950170-23-050149.txt
"SUNHYDROGEN, INC.",0001481028,HYSR,,10-K,2023-09-29,edgar/data/1481028/0001213900-23-081088.txt
"Electromed, Inc.",0001488917,ELMD,,10-K,2023-08-22,edgar/data/1488917/0000897101-23-000380.txt
"VERDE BIO HOLDINGS, INC.",0001490054,APHD,,10-K,2023-08-02,edgar/data/1490054/0001096906-23-001489.txt
Cell MedX Corp.,0001493712,STME,,10-K,2023-09-01,edgar/data/1493712/0001393905-23-000324.txt
"BlueOne Card, Inc.",0001496690,BCRD,,10-K,2023-07-14,edgar/data/1496690/0001493152-23-024569.txt
"ORGANOVO HOLDINGS, INC.",0001497253,VIVS,,10-K,2023-07-14,edgar/data/1497253/0000950170-23-032889.txt
iWallet Corp,0001498372,IWAL,,10-K,2023-07-07,edgar/data/1498372/0001393905-23-000278.txt
"Kintara Therapeutics, Inc.",0001498382,HURA,,10-K,2023-09-18,edgar/data/1498382/0000950170-23-048588.txt
"Contango ORE, Inc.",0001502377,CTGO,,10-K,2023-09-13,edgar/data/1502377/0001437749-23-025785.txt
"Rezolute, Inc.",0001509261,RZLT,,10-K,2023-09-14,edgar/data/1509261/0001558370-23-015755.txt
Ubiquiti Inc.,0001511737,UI,,10-K,2023-08-25,edgar/data/1511737/0001511737-23-000061.txt
"IF Bancorp, Inc.",0001514743,IROQ,,10-K,2023-09-13,edgar/data/1514743/0001193125-23-234137.txt
MAGELLAN GOLD Corp,0001515317,MAGE,,10-K,2023-07-17,edgar/data/1515317/0001683168-23-004957.txt
"Propanc Biopharma, Inc.",0001517681,PPCB,,10-K,2023-09-28,edgar/data/1517681/0001493152-23-034632.txt
"INTEGRATED VENTURES, INC.",0001520118,MWAI,,10-K,2023-09-28,edgar/data/1520118/0001477932-23-007190.txt
"Prospect Floating Rate & Alternative Income Fund, Inc.",0001521945,,,10-K,2023-09-27,edgar/data/1521945/0001521945-23-000053.txt
"CLS Holdings USA, Inc.",0001522222,,,10-K,2023-08-24,edgar/data/1522222/0001185185-23-000917.txt
Worldwide NFT Inc.,0001528188,WNFT,,10-K,2023-09-29,edgar/data/1528188/0001493152-23-034901.txt
"Guidewire Software, Inc.",0001528396,GWRE,,10-K,2023-09-18,edgar/data/1528396/0001528396-23-000089.txt
ALKALINE WATER Co INC,0001532390,WTER,,10-K,2023-08-17,edgar/data/1532390/0001062993-23-016652.txt
DEFENSE TECHNOLOGIES INTERNATIONAL CORP.,0001533357,DTII,,10-K,2023-08-15,edgar/data/1533357/0001096906-23-001617.txt
CHASE GENERAL CORP,0000015357,,,10-K,2023-09-26,edgar/data/15357/0001558370-23-016037.txt
"HomeTrust Bancshares, Inc.",0001538263,HTB,,10-K,2023-09-11,edgar/data/1538263/0001538263-23-000047.txt
TriLinc Global Impact Fund LLC,0001550453,TRLC,,10-K,2023-09-29,edgar/data/1550453/0001437749-23-027196.txt
"MacKenzie Realty Capital, Inc.",0001550913,MKZR,,10-K,2023-09-28,edgar/data/1550913/0001140361-23-045708.txt
WYTEC INTERNATIONAL INC,0001560143,WYTC,,10-K,2023-08-10,edgar/data/1560143/0001683168-23-005497.txt
"Envirotech Vehicles, Inc.",0001563568,EVTV,,10-K,2023-09-25,edgar/data/1563568/0001437749-23-026704.txt
NEWS CORP,0001564708,NWSLL,,10-K,2023-08-15,edgar/data/1564708/0001564708-23-000368.txt
"Intapp, Inc.",0001565687,INTA,,10-K,2023-09-07,edgar/data/1565687/0000950170-23-047051.txt
NAMI Corp.,0001567388,,,10-K,2023-08-22,edgar/data/1567388/0001640334-23-001619.txt
"Cell Source, Inc.",0001569340,CLCS,,10-K,2023-08-08,edgar/data/1569340/0001493152-23-027069.txt
ALTAIR INTERNATIONAL CORP.,0001570937,PREM,,10-K,2023-07-11,edgar/data/1570937/0001554795-23-000209.txt
AMERICAN BATTERY TECHNOLOGY Co,0001576873,ABAT,,10-K,2023-09-28,edgar/data/1576873/0001493152-23-034467.txt
"Stitch Fix, Inc.",0001576942,SFIX,,10-K,2023-09-20,edgar/data/1576942/0001576942-23-000114.txt
"Premier, Inc.",0001577916,,,10-K,2023-08-23,edgar/data/1577916/0001577916-23-000014.txt
"Investcorp Credit Management BDC, Inc.",0001578348,ICMB,,10-K,2023-09-21,edgar/data/1578348/0000950170-23-049175.txt
BIOVIE INC.,0001580149,BIVIW,,10-K,2023-08-16,edgar/data/1580149/0001520138-23-000325.txt
"Right On Brands, Inc.",0001580262,RTON,,10-K,2023-08-16,edgar/data/1580262/0001477932-23-006220.txt
"Startech Labs, Inc.",0001584480,GTIC,,10-K,2023-08-28,edgar/data/1584480/0001640334-23-001638.txt
"Akoustis Technologies, Inc.",0001584754,,,10-K,2023-09-06,edgar/data/1584754/0001213900-23-074139.txt
BUTLER NATIONAL CORP,0000015847,BUKS,,10-K,2023-07-31,edgar/data/15847/0001437749-23-021098.txt
Leet Technology Inc.,0001586495,,,10-K,2023-08-07,edgar/data/1586495/0001683168-23-005314.txt
Aerkomm Inc.,0001590496,,,10-K,2023-07-10,edgar/data/1590496/0001213900-23-055610.txt
"MALIBU BOATS, INC.",0001590976,MBUU,,10-K,2023-08-29,edgar/data/1590976/0001590976-23-000069.txt
"A-Mark Precious Metals, Inc.",0001591588,GOLD,,10-K,2023-09-12,edgar/data/1591588/0000950170-23-047575.txt
Paylocity Holding Corp,0001591698,PCTY,,10-K,2023-08-04,edgar/data/1591698/0001591698-23-000115.txt
"MediXall Group, Inc.",0001601280,,,10-K,2023-08-09,edgar/data/1601280/0001079973-23-001099.txt
Nemaura Medical Inc.,0001602078,,,10-K,2023-07-13,edgar/data/1602078/0001079973-23-000949.txt
Agentix Corp.,0001603345,AGTX,,10-K,2023-07-14,edgar/data/1603345/0001477932-23-005252.txt
CACI INTERNATIONAL INC /DE/,0000016058,CACI,,10-K,2023-08-10,edgar/data/16058/0000016058-23-000086.txt
"Kimball Electronics, Inc.",0001606757,KE,,10-K,2023-08-24,edgar/data/1606757/0001606757-23-000033.txt
PetroGas Co,0001609258,PTCO,,10-K,2023-07-10,edgar/data/1609258/0001640334-23-001250.txt
ETF Managers Group Commodity Trust I,0001610940,BWET,,10-K,2023-09-27,edgar/data/1610940/0001213900-23-079811.txt
CAL-MAINE FOODS INC,0000016160,CALM,,10-K,2023-07-25,edgar/data/16160/0001562762-23-000287.txt
"WEWARDS, INC.",0001616156,WEWA,,10-K,2023-08-29,edgar/data/1616156/0001553350-23-000413.txt
LEGACY VENTURES INTERNATIONAL INC.,0001616788,,,10-K,2023-09-28,edgar/data/1616788/0001493152-23-034496.txt
Kearny Financial Corp.,0001617242,KRNY,,10-K,2023-08-25,edgar/data/1617242/0001617242-23-000067.txt
Performance Food Group Co,0001618673,PFGC,,10-K,2023-08-16,edgar/data/1618673/0000950170-23-043011.txt
"Nutanix, Inc.",0001618732,NTNX,,10-K,2023-09-21,edgar/data/1618732/0000950170-23-049179.txt
"ACRO BIOMEDICAL CO., LTD.",0001622996,ACBM,,10-K,2023-07-21,edgar/data/1622996/0001640334-23-001347.txt
"NEXIEN BIOPHARMA, INC.",0001625288,,,10-K,2023-09-28,edgar/data/1625288/0001493152-23-034480.txt
Paramount Gold Nevada Corp.,0001629210,PZG,,10-K,2023-09-26,edgar/data/1629210/0000950170-23-049730.txt
DATASEA INC.,0001631282,DTSS,,10-K,2023-09-27,edgar/data/1631282/0001213900-23-079920.txt
Lumentum Holdings Inc.,0001633978,LITE,,10-K,2023-08-23,edgar/data/1633978/0001628280-23-030374.txt
"Barnes & Noble Education, Inc.",0001634117,BNED,,10-K,2023-07-31,edgar/data/1634117/0001634117-23-000032.txt
DUO WORLD INC,0001635136,,,10-K,2023-07-13,edgar/data/1635136/0001493152-23-024397.txt
Madison Square Garden Sports Corp.,0001636519,MSGS,,10-K,2023-08-17,edgar/data/1636519/0001636519-23-000009.txt
"MasterCraft Boat Holdings, Inc.",0001638290,MCFT,,10-K,2023-08-30,edgar/data/1638290/0000950170-23-045222.txt
"PELOTON INTERACTIVE, INC.",0001639825,PTON,,10-K,2023-08-23,edgar/data/1639825/0001639825-23-000132.txt
"Avenir Wellness Solutions, Inc.",0001643301,,,10-K,2023-07-28,edgar/data/1643301/0001477932-23-005602.txt
"LEAFBUYER TECHNOLOGIES, INC.",0001643721,LBUY,,10-K,2023-09-28,edgar/data/1643721/0001477932-23-007194.txt
Atlassian Corp,0001650372,TEAM,,10-K,2023-08-18,edgar/data/1650372/0001650372-23-000040.txt
MOMENTOUS HOLDINGS CORP.,0001653876,,,10-K,2023-09-15,edgar/data/1653876/0001829126-23-006106.txt
International Land Alliance Inc.,0001657214,ILAL,,10-K,2023-07-06,edgar/data/1657214/0001493152-23-023833.txt
Antiaging Quantum Living Inc.,0001672571,AAQL,,10-K,2023-07-14,edgar/data/1672571/0001493152-23-024592.txt
CAMPBELL SOUP CO,0000016732,CPB,,10-K,2023-09-21,edgar/data/16732/0000016732-23-000109.txt
"GPO Plus, Inc.",0001673475,GPOX,,10-K,2023-08-31,edgar/data/1673475/0001640334-23-001660.txt
Connexa Sports Technologies Inc.,0001674440,YYAI,,10-K,2023-09-14,edgar/data/1674440/0001493152-23-032670.txt
"Alzamend Neuro, Inc.",0001677077,ALZN,,10-K,2023-07-27,edgar/data/1677077/0001214659-23-010076.txt
Caro Holdings Inc.,0001678105,CAHO,,10-K,2023-07-14,edgar/data/1678105/0001640334-23-001295.txt
"Lamb Weston Holdings, Inc.",0001679273,LW,,10-K,2023-07-25,edgar/data/1679273/0001558370-23-012203.txt
"NYIAX, INC.",0001679379,,,10-K,2023-07-21,edgar/data/1679379/0001213900-23-058599.txt
CANNABIS SUISSE CORP.,0001680132,CSUI,,10-K,2023-09-12,edgar/data/1680132/0001393905-23-000328.txt
"Natural Resource Holdings, Inc.",0001680689,NRHI,,10-K,2023-07-31,edgar/data/1680689/0001640334-23-001392.txt
GraniteShares Gold Trust,0001690437,BAR,,10-K,2023-08-14,edgar/data/1690437/0001493152-23-028498.txt
GraniteShares Platinum Trust,0001690842,PLTM,,10-K,2023-08-14,edgar/data/1690842/0001493152-23-028507.txt
"Treasure & Shipwreck Recovery, Inc.",0001703625,BLIS,,10-K,2023-08-31,edgar/data/1703625/0001199835-23-000458.txt
Senmiao Technology Ltd,0001711012,AIHS,,10-K,2023-07-13,edgar/data/1711012/0001410578-23-001474.txt
"Zscaler, Inc.",0001713683,ZS,,10-K,2023-09-14,edgar/data/1713683/0001713683-23-000113.txt
Reviv3 Procare Co,0001718500,AXIL,,10-K,2023-08-21,edgar/data/1718500/0001520138-23-000335.txt
IBEX Ltd,0001720420,IBEX,,10-K,2023-09-13,edgar/data/1720420/0001720420-23-000013.txt
INTELLIGENT BIO SOLUTIONS INC.,0001725430,INBS,,10-K,2023-08-23,edgar/data/1725430/0001493152-23-029992.txt
InMed Pharmaceuticals Inc.,0001728328,INM,,10-K,2023-09-29,edgar/data/1728328/0001213900-23-080842.txt
Karbon-X Corp.,0001729637,KARX,,10-K,2023-09-13,edgar/data/1729637/0001477932-23-006860.txt
Grayscale Digital Large Cap Fund LLC,0001729997,GDLC,,10-K,2023-09-01,edgar/data/1729997/0000950170-23-045927.txt
"Tilray Brands, Inc.",0001731348,TLRY,,10-K,2023-07-26,edgar/data/1731348/0001437749-23-020727.txt
Grayscale Litecoin Trust (LTC),0001732406,LTCN,,10-K,2023-09-01,edgar/data/1732406/0000950170-23-045926.txt
Grayscale Bitcoin Cash Trust (BCH),0001732409,BCHG,,10-K,2023-09-01,edgar/data/1732409/0000950170-23-045923.txt
REST EZ Inc.,0001733861,RTEZ,,10-K,2023-09-07,edgar/data/1733861/0001185185-23-000944.txt
NeoVolta Inc.,0001748137,NEOVW,,10-K,2023-09-22,edgar/data/1748137/0001683168-23-006642.txt
Amcor plc,0001748790,AMCCD,,10-K,2023-08-17,edgar/data/1748790/0001748790-23-000030.txt
AAR CORP,0000001750,AIR,,10-K,2023-07-18,edgar/data/1750/0001104659-23-082069.txt
United Express Inc.,0001751707,OZVN,,10-K,2023-08-09,edgar/data/1751707/0001607062-23-000391.txt
Elite Performance Holding Corp,0001753681,,,10-K,2023-09-07,edgar/data/1753681/0001477932-23-006679.txt
Elite Performance Holding Corp,0001753681,,,10-K,2023-09-08,edgar/data/1753681/0001477932-23-006747.txt
Fox Corp,0001754301,FOX,,10-K,2023-08-11,edgar/data/1754301/0001628280-23-029065.txt
"Pioneer Bancorp, Inc./MD",0001769663,PBFS,,10-K,2023-09-26,edgar/data/1769663/0001558370-23-016048.txt
MOVING iMAGE TECHNOLOGIES INC.,0001770236,MITQ,,10-K,2023-09-27,edgar/data/1770236/0001558370-23-016091.txt
Beneficient,0001775734,BENFW,,10-K,2023-07-13,edgar/data/1775734/0001775734-23-000008.txt
CARPENTER TECHNOLOGY CORP,0000017843,CRS,,10-K,2023-08-11,edgar/data/17843/0000017843-23-000021.txt
WeTrade Group Inc.,0001784970,NXTT,,10-K,2023-07-14,edgar/data/1784970/0001477932-23-005290.txt
Woodbridge Liquidation Trust,0001785494,WBQNL,,10-K,2023-09-28,edgar/data/1785494/0001140361-23-045568.txt
"BILL Holdings, Inc.",0001786352,BILL,,10-K,2023-08-29,edgar/data/1786352/0001786352-23-000054.txt
"SelectQuote, Inc.",0001794783,SLQT,,10-K,2023-09-13,edgar/data/1794783/0001794783-23-000099.txt
Sphere Entertainment Co.,0001795250,SPHR,,10-K,2023-08-22,edgar/data/1795250/0001795250-23-000017.txt
"MSP Recovery, Inc.",0001802450,MSPRZ,,10-K,2023-07-27,edgar/data/1802450/0000950170-23-034839.txt
Amergent Hospitality Group Inc.,0001805024,,,10-K,2023-07-17,edgar/data/1805024/0001493152-23-024644.txt
Benitec Biopharma Inc.,0001808898,BNTC,,10-K,2023-09-21,edgar/data/1808898/0001193125-23-239121.txt
HPX Corp.,0001809353,,,10-K,2023-07-27,edgar/data/1809353/0001410578-23-001502.txt
Polished.com Inc.,0001810140,,,10-K,2023-07-31,edgar/data/1810140/0001213900-23-061380.txt
Renalytix plc,0001811115,RENXF,,10-K,2023-09-28,edgar/data/1811115/0000950170-23-050231.txt
"Next Meats Holdings, Inc.",0001811530,NXMH,,10-K,2023-09-28,edgar/data/1811530/0001599916-23-000212.txt
"Anebulo Pharmaceuticals, Inc.",0001815974,ANEB,,10-K,2023-09-22,edgar/data/1815974/0001493152-23-033452.txt
SYBLEU Inc,0001818674,,,10-K,2023-08-04,edgar/data/1818674/0001607062-23-000380.txt
"Affirm Holdings, Inc.",0001820953,AFRM,,10-K,2023-08-25,edgar/data/1820953/0001820953-23-000016.txt
TuSimple Holdings Inc.,0001823593,TSPH,,10-K,2023-09-07,edgar/data/1823593/0001628280-23-031648.txt
Viveon Health Acquisition Corp.,0001823857,,,10-K,2023-08-24,edgar/data/1823857/0001493152-23-030029.txt
William Penn Bancorporation,0001828376,,,10-K,2023-09-07,edgar/data/1828376/0001828376-23-000032.txt
"Aeluma, Inc.",0001828805,ALMU,,10-K,2023-09-25,edgar/data/1828805/0001213900-23-078910.txt
iPower Inc.,0001830072,IPW,,10-K,2023-09-15,edgar/data/1830072/0001683168-23-006454.txt
"Great Elm Group, Inc.",0001831096,GEGGL,,10-K,2023-09-20,edgar/data/1831096/0000950170-23-049001.txt
Ferguson plc,0001832433,,,10-K,2023-09-26,edgar/data/1832433/0001832433-23-000066.txt
InnovAge Holding Corp.,0001834376,INNV,,10-K,2023-09-12,edgar/data/1834376/0001834376-23-000017.txt
"Duckhorn Portfolio, Inc.",0001835256,,,10-K,2023-09-27,edgar/data/1835256/0001835256-23-000038.txt
"Marathon Bancorp, Inc. /MD/",0001835385,MBBC,,10-K,2023-09-20,edgar/data/1835385/0001558370-23-015909.txt
"PAYCOR HCM, INC.",0001839439,,,10-K,2023-08-28,edgar/data/1839439/0001839439-23-000026.txt
Bowlero Corp.,0001840572,LUCK,,10-K,2023-09-11,edgar/data/1840572/0001628280-23-031928.txt
International Media Acquisition Corp.,0001846235,IMAQW,,10-K,2023-07-14,edgar/data/1846235/0001654954-23-009151.txt
